ID,STID,OID,PUBMEDID,NCT,DISEASE,DRUG,DRUG2,TIMEWK,TransDV,RESPONSEFINAL,NTOTAL,NOC,BSL,AGE,Male,ECOG0,ECOG1,DSI,DSII,DSIII,DSIV
109,28,66,37976633,NCT02555657,TNBC,control,control,15,3.75057392377959,60.209012346,NA,82,64.53,53,1,51,49,0,0,0,100
109,28,66,37976633,NCT02555657,TNBC,control,control,24,1.68979647722374,55.888024691,NA,51,64.53,53,1,51,49,0,0,0,100
109,28,66,37976633,NCT02555657,TNBC,control,control,33,1.6066315588156,58.480617284,NA,22,64.53,53,1,51,49,0,0,0,100
109,28,66,37976633,NCT02555657,TNBC,control,control,42,1.66139688297814,61.320123457,NA,13,64.53,53,1,51,49,0,0,0,100
109,28,66,37976633,NCT02555657,TNBC,control,control,51,1.85022398444918,62.554691358,NA,13,64.53,53,1,51,49,0,0,0,100
116,29,67,35835611,NCT02628067,Endometrial,Pembrolizumab,ICI,0,5.63136876459457,65.61,NA,76,65.61,64,0,39,61,0,0,0,100
116,29,67,35835611,NCT02628067,Endometrial,Pembrolizumab,ICI,3,5.4958302537908,66.29548387,NA,66,65.61,64,0,39,61,0,0,0,100
116,29,67,35835611,NCT02628067,Endometrial,Pembrolizumab,ICI,6,6.53474522667234,68.83580645,NA,68,65.61,64,0,39,61,0,0,0,100
116,29,67,35835611,NCT02628067,Endometrial,Pembrolizumab,ICI,9,7.32307541089037,71.55758065,NA,63,65.61,64,0,39,61,0,0,0,100
116,29,67,35835611,NCT02628067,Endometrial,Pembrolizumab,ICI,18,7.3049078357482,73.55354839,NA,51,65.61,64,0,39,61,0,0,0,100
116,29,67,35835611,NCT02628067,Endometrial,Pembrolizumab,ICI,27,5.10811387062182,69.38016129,NA,39,65.61,64,0,39,61,0,0,0,100
116,29,67,35835611,NCT02628067,Endometrial,Pembrolizumab,ICI,39,2.3712204642205,60.4890323,NA,31,65.61,64,0,39,61,0,0,0,100
116,29,67,35835611,NCT02628067,Endometrial,Pembrolizumab,ICI,51,4.08393858934518,69.01725806,NA,26,65.61,64,0,39,61,0,0,0,100
116,29,67,35835611,NCT02628067,Endometrial,Pembrolizumab,ICI,63,4.81510175224482,76.2753226,NA,17,65.61,64,0,39,61,0,0,0,100
116,29,67,35835611,NCT02628067,Endometrial,Pembrolizumab,ICI,75,3.54396318437577,68.83580645,NA,20,65.61,64,0,39,61,0,0,0,100
116,29,67,35835611,NCT02628067,Endometrial,Pembrolizumab,ICI,87,4.35685786498401,77.001129,NA,13,65.61,64,0,39,61,0,0,0,100
116,29,67,35835611,NCT02628067,Endometrial,Pembrolizumab,ICI,99,5.12670075496238,77.001129,NA,18,65.61,64,0,39,61,0,0,0,100
116,29,67,35835611,NCT02628067,Endometrial,Pembrolizumab,ICI,111,4.69162628856976,80.4487097,NA,11,65.61,64,0,39,61,0,0,0,100
